x_mm,y_mm,z_mm
8.400374507904052734e+01,1.060000000000000000e+02,9.150000000000000000e+01
8.300370049476623535e+01,1.060000000000000000e+02,1.030000000000000000e+02
8.400374507904052734e+01,1.060000000000000000e+02,1.025000000000000000e+02
8.300370049476623535e+01,1.070000000000000000e+02,9.100000000000000000e+01
8.400374507904052734e+01,1.070000000000000000e+02,9.150000000000000000e+01
8.300370049476623535e+01,1.070000000000000000e+02,1.030000000000000000e+02
8.400374507904052734e+01,1.070000000000000000e+02,1.025000000000000000e+02
8.300370049476623535e+01,1.070000000000000000e+02,1.040000000000000000e+02
8.400374507904052734e+01,1.080000000000000000e+02,9.050000000000000000e+01
8.400374507904052734e+01,1.075000000000000000e+02,9.100000000000000000e+01
8.400374507904052734e+01,1.075000000000000000e+02,1.030000000000000000e+02
8.400374507904052734e+01,1.080000000000000000e+02,1.035000000000000000e+02
8.300370049476623535e+01,1.080000000000000000e+02,1.040000000000000000e+02
8.300370049476623535e+01,1.080000000000000000e+02,1.050000000000000000e+02
8.300370049476623535e+01,1.090000000000000000e+02,9.000000000000000000e+01
8.400374507904052734e+01,1.090000000000000000e+02,9.050000000000000000e+01
8.400374507904052734e+01,1.085000000000000000e+02,1.040000000000000000e+02
8.400374507904052734e+01,1.085000000000000000e+02,1.050000000000000000e+02
8.300370049476623535e+01,1.090000000000000000e+02,1.060000000000000000e+02
8.400374507904052734e+01,1.090000000000000000e+02,1.055000000000000000e+02
8.300370049476623535e+01,1.100000000000000000e+02,8.900000000000000000e+01
8.400374507904052734e+01,1.100000000000000000e+02,8.950000000000000000e+01
8.400374507904052734e+01,1.095000000000000000e+02,9.000000000000000000e+01
8.400374507904052734e+01,1.095000000000000000e+02,1.060000000000000000e+02
8.400374507904052734e+01,1.100000000000000000e+02,1.065000000000000000e+02
8.300370049476623535e+01,1.110000000000000000e+02,8.200000000000000000e+01
8.300370049476623535e+01,1.110000000000000000e+02,8.300000000000000000e+01
8.300370049476623535e+01,1.110000000000000000e+02,8.400000000000000000e+01
8.300370049476623535e+01,1.110000000000000000e+02,8.500000000000000000e+01
8.300370049476623535e+01,1.110000000000000000e+02,8.600000000000000000e+01
8.300370049476623535e+01,1.110000000000000000e+02,8.700000000000000000e+01
8.300370049476623535e+01,1.110000000000000000e+02,8.800000000000000000e+01
8.400374507904052734e+01,1.110000000000000000e+02,8.850000000000000000e+01
8.400374507904052734e+01,1.105000000000000000e+02,8.900000000000000000e+01
8.400374507904052734e+01,1.110000000000000000e+02,1.065000000000000000e+02
8.300370049476623535e+01,1.120000000000000000e+02,8.100000000000000000e+01
8.400374507904052734e+01,1.120000000000000000e+02,8.150000000000000000e+01
8.400374507904052734e+01,1.115000000000000000e+02,8.200000000000000000e+01
8.400374507904052734e+01,1.115000000000000000e+02,8.300000000000000000e+01
8.400374507904052734e+01,1.115000000000000000e+02,8.400000000000000000e+01
8.400374507904052734e+01,1.115000000000000000e+02,8.500000000000000000e+01
8.400374507904052734e+01,1.115000000000000000e+02,8.600000000000000000e+01
8.400374507904052734e+01,1.115000000000000000e+02,8.700000000000000000e+01
8.400374507904052734e+01,1.115000000000000000e+02,8.800000000000000000e+01
8.400374507904052734e+01,1.120000000000000000e+02,1.065000000000000000e+02
8.400374507904052734e+01,1.130000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.125000000000000000e+02,8.100000000000000000e+01
8.400374507904052734e+01,1.130000000000000000e+02,1.065000000000000000e+02
8.400374507904052734e+01,1.140000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.140000000000000000e+02,1.065000000000000000e+02
8.400374507904052734e+01,1.150000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.150000000000000000e+02,1.065000000000000000e+02
8.400374507904052734e+01,1.160000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.160000000000000000e+02,1.065000000000000000e+02
8.400374507904052734e+01,1.170000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.170000000000000000e+02,1.065000000000000000e+02
8.400374507904052734e+01,1.180000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.180000000000000000e+02,1.065000000000000000e+02
8.400374507904052734e+01,1.190000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.190000000000000000e+02,1.065000000000000000e+02
8.400374507904052734e+01,1.200000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.200000000000000000e+02,1.065000000000000000e+02
8.400374507904052734e+01,1.210000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.210000000000000000e+02,1.065000000000000000e+02
8.400374507904052734e+01,1.220000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.220000000000000000e+02,1.065000000000000000e+02
8.400374507904052734e+01,1.230000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.225000000000000000e+02,1.070000000000000000e+02
8.400374507904052734e+01,1.230000000000000000e+02,1.075000000000000000e+02
8.400374507904052734e+01,1.240000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.240000000000000000e+02,1.075000000000000000e+02
8.400374507904052734e+01,1.250000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.250000000000000000e+02,1.075000000000000000e+02
8.400374507904052734e+01,1.260000000000000000e+02,8.050000000000000000e+01
8.400374507904052734e+01,1.260000000000000000e+02,1.075000000000000000e+02
8.400374507904052734e+01,1.270000000000000000e+02,8.050000000000000000e+01
8.300370049476623535e+01,1.270000000000000000e+02,1.080000000000000000e+02
8.400374507904052734e+01,1.270000000000000000e+02,1.075000000000000000e+02
8.400374507904052734e+01,1.280000000000000000e+02,8.050000000000000000e+01
8.300370049476623535e+01,1.280000000000000000e+02,1.080000000000000000e+02
8.400374507904052734e+01,1.280000000000000000e+02,1.075000000000000000e+02
8.400374507904052734e+01,1.290000000000000000e+02,8.050000000000000000e+01
8.300370049476623535e+01,1.290000000000000000e+02,9.400000000000000000e+01
8.400374507904052734e+01,1.285000000000000000e+02,9.400000000000000000e+01
8.400374507904052734e+01,1.290000000000000000e+02,9.350000000000000000e+01
8.300370049476623535e+01,1.290000000000000000e+02,9.500000000000000000e+01
8.400374507904052734e+01,1.285000000000000000e+02,9.500000000000000000e+01
8.300370049476623535e+01,1.290000000000000000e+02,9.600000000000000000e+01
8.400374507904052734e+01,1.285000000000000000e+02,9.600000000000000000e+01
8.300370049476623535e+01,1.290000000000000000e+02,9.700000000000000000e+01
8.400374507904052734e+01,1.285000000000000000e+02,9.700000000000000000e+01
8.300370049476623535e+01,1.290000000000000000e+02,9.800000000000000000e+01
8.400374507904052734e+01,1.285000000000000000e+02,9.800000000000000000e+01
8.400374507904052734e+01,1.290000000000000000e+02,9.850000000000000000e+01
8.300370049476623535e+01,1.290000000000000000e+02,1.080000000000000000e+02
8.400374507904052734e+01,1.290000000000000000e+02,1.075000000000000000e+02
8.400374507904052734e+01,1.300000000000000000e+02,8.050000000000000000e+01
8.300370049476623535e+01,1.300000000000000000e+02,9.200000000000000000e+01
8.400374507904052734e+01,1.295000000000000000e+02,9.200000000000000000e+01
8.400374507904052734e+01,1.300000000000000000e+02,9.150000000000000000e+01
8.300370049476623535e+01,1.300000000000000000e+02,9.300000000000000000e+01
8.400374507904052734e+01,1.295000000000000000e+02,9.300000000000000000e+01
8.300370049476623535e+01,1.300000000000000000e+02,9.400000000000000000e+01
8.300370049476623535e+01,1.300000000000000000e+02,9.500000000000000000e+01
8.300370049476623535e+01,1.300000000000000000e+02,9.600000000000000000e+01
8.300370049476623535e+01,1.300000000000000000e+02,9.700000000000000000e+01
8.300370049476623535e+01,1.300000000000000000e+02,9.800000000000000000e+01
8.400374507904052734e+01,1.295000000000000000e+02,9.900000000000000000e+01
8.300370049476623535e+01,1.300000000000000000e+02,9.900000000000000000e+01
8.300370049476623535e+01,1.300000000000000000e+02,1.000000000000000000e+02
8.400374507904052734e+01,1.295000000000000000e+02,1.000000000000000000e+02
8.400374507904052734e+01,1.300000000000000000e+02,1.005000000000000000e+02
8.300370049476623535e+01,1.300000000000000000e+02,1.080000000000000000e+02
8.400374507904052734e+01,1.300000000000000000e+02,1.075000000000000000e+02
8.400374507904052734e+01,1.310000000000000000e+02,8.050000000000000000e+01
8.300370049476623535e+01,1.310000000000000000e+02,9.100000000000000000e+01
8.400374507904052734e+01,1.305000000000000000e+02,9.100000000000000000e+01
8.400374507904052734e+01,1.310000000000000000e+02,9.050000000000000000e+01
8.300370049476623535e+01,1.310000000000000000e+02,9.200000000000000000e+01
8.300370049476623535e+01,1.310000000000000000e+02,9.300000000000000000e+01
8.300370049476623535e+01,1.310000000000000000e+02,9.400000000000000000e+01
8.300370049476623535e+01,1.310000000000000000e+02,9.500000000000000000e+01
8.300370049476623535e+01,1.310000000000000000e+02,9.600000000000000000e+01
8.300370049476623535e+01,1.310000000000000000e+02,9.700000000000000000e+01
8.300370049476623535e+01,1.310000000000000000e+02,9.800000000000000000e+01
8.300370049476623535e+01,1.310000000000000000e+02,9.900000000000000000e+01
8.300370049476623535e+01,1.310000000000000000e+02,1.000000000000000000e+02
8.400374507904052734e+01,1.305000000000000000e+02,1.010000000000000000e+02
8.300370049476623535e+01,1.310000000000000000e+02,1.010000000000000000e+02
8.300370049476623535e+01,1.310000000000000000e+02,1.020000000000000000e+02
8.400374507904052734e+01,1.305000000000000000e+02,1.020000000000000000e+02
8.400374507904052734e+01,1.310000000000000000e+02,1.025000000000000000e+02
8.300370049476623535e+01,1.310000000000000000e+02,1.080000000000000000e+02
8.400374507904052734e+01,1.310000000000000000e+02,1.075000000000000000e+02
8.400374507904052734e+01,1.320000000000000000e+02,8.050000000000000000e+01
8.300370049476623535e+01,1.320000000000000000e+02,8.900000000000000000e+01
8.400374507904052734e+01,1.315000000000000000e+02,8.900000000000000000e+01
8.400374507904052734e+01,1.320000000000000000e+02,8.850000000000000000e+01
8.300370049476623535e+01,1.320000000000000000e+02,9.000000000000000000e+01
8.400374507904052734e+01,1.315000000000000000e+02,9.000000000000000000e+01
8.300370049476623535e+01,1.320000000000000000e+02,9.100000000000000000e+01
8.300370049476623535e+01,1.320000000000000000e+02,9.200000000000000000e+01
8.300370049476623535e+01,1.320000000000000000e+02,9.300000000000000000e+01
8.300370049476623535e+01,1.320000000000000000e+02,9.400000000000000000e+01
8.300370049476623535e+01,1.320000000000000000e+02,9.500000000000000000e+01
8.300370049476623535e+01,1.320000000000000000e+02,1.000000000000000000e+02
8.300370049476623535e+01,1.320000000000000000e+02,1.010000000000000000e+02
8.300370049476623535e+01,1.320000000000000000e+02,1.020000000000000000e+02
8.400374507904052734e+01,1.320000000000000000e+02,1.025000000000000000e+02
8.300370049476623535e+01,1.320000000000000000e+02,1.080000000000000000e+02
8.400374507904052734e+01,1.320000000000000000e+02,1.075000000000000000e+02
8.400374507904052734e+01,1.330000000000000000e+02,8.050000000000000000e+01
8.300370049476623535e+01,1.330000000000000000e+02,8.700000000000000000e+01
8.400374507904052734e+01,1.325000000000000000e+02,8.700000000000000000e+01
8.400374507904052734e+01,1.330000000000000000e+02,8.650000000000000000e+01
8.300370049476623535e+01,1.330000000000000000e+02,8.800000000000000000e+01
8.400374507904052734e+01,1.325000000000000000e+02,8.800000000000000000e+01
8.300370049476623535e+01,1.330000000000000000e+02,8.900000000000000000e+01
8.300370049476623535e+01,1.330000000000000000e+02,9.000000000000000000e+01
8.300370049476623535e+01,1.330000000000000000e+02,9.100000000000000000e+01
8.300370049476623535e+01,1.330000000000000000e+02,1.020000000000000000e+02
8.400374507904052734e+01,1.325000000000000000e+02,1.030000000000000000e+02
8.300370049476623535e+01,1.330000000000000000e+02,1.030000000000000000e+02
8.400374507904052734e+01,1.330000000000000000e+02,1.035000000000000000e+02
8.300370049476623535e+01,1.330000000000000000e+02,1.070000000000000000e+02
8.400374507904052734e+01,1.325000000000000000e+02,1.070000000000000000e+02
8.400374507904052734e+01,1.330000000000000000e+02,1.065000000000000000e+02
8.400374507904052734e+01,1.335000000000000000e+02,8.100000000000000000e+01
8.300370049476623535e+01,1.340000000000000000e+02,8.100000000000000000e+01
8.400374507904052734e+01,1.340000000000000000e+02,8.150000000000000000e+01
8.300370049476623535e+01,1.340000000000000000e+02,8.600000000000000000e+01
8.400374507904052734e+01,1.335000000000000000e+02,8.600000000000000000e+01
8.400374507904052734e+01,1.340000000000000000e+02,8.550000000000000000e+01
8.300370049476623535e+01,1.340000000000000000e+02,8.700000000000000000e+01
8.300370049476623535e+01,1.340000000000000000e+02,8.800000000000000000e+01
8.300370049476623535e+01,1.340000000000000000e+02,1.040000000000000000e+02
8.400374507904052734e+01,1.335000000000000000e+02,1.040000000000000000e+02
8.400374507904052734e+01,1.340000000000000000e+02,1.045000000000000000e+02
8.300370049476623535e+01,1.340000000000000000e+02,1.070000000000000000e+02
8.400374507904052734e+01,1.340000000000000000e+02,1.065000000000000000e+02
8.300370049476623535e+01,1.350000000000000000e+02,8.200000000000000000e+01
8.400374507904052734e+01,1.345000000000000000e+02,8.200000000000000000e+01
8.300370049476623535e+01,1.350000000000000000e+02,8.300000000000000000e+01
8.400374507904052734e+01,1.345000000000000000e+02,8.300000000000000000e+01
8.300370049476623535e+01,1.350000000000000000e+02,8.400000000000000000e+01
8.400374507904052734e+01,1.345000000000000000e+02,8.400000000000000000e+01
8.300370049476623535e+01,1.350000000000000000e+02,8.500000000000000000e+01
8.400374507904052734e+01,1.345000000000000000e+02,8.500000000000000000e+01
8.300370049476623535e+01,1.350000000000000000e+02,1.050000000000000000e+02
8.400374507904052734e+01,1.345000000000000000e+02,1.050000000000000000e+02
8.300370049476623535e+01,1.350000000000000000e+02,1.060000000000000000e+02
8.400374507904052734e+01,1.345000000000000000e+02,1.060000000000000000e+02
8.500378966331481934e+01,8.100000000000000000e+01,1.020000000000000000e+02
8.600383424758911133e+01,8.100000000000000000e+01,1.015000000000000000e+02
8.600383424758911133e+01,8.050000000000000000e+01,1.020000000000000000e+02
8.600383424758911133e+01,8.050000000000000000e+01,1.030000000000000000e+02
8.500378966331481934e+01,8.100000000000000000e+01,1.030000000000000000e+02
8.600383424758911133e+01,8.050000000000000000e+01,1.040000000000000000e+02
8.500378966331481934e+01,8.100000000000000000e+01,1.040000000000000000e+02
8.600383424758911133e+01,8.050000000000000000e+01,1.050000000000000000e+02
8.500378966331481934e+01,8.100000000000000000e+01,1.050000000000000000e+02
8.600383424758911133e+01,8.100000000000000000e+01,1.055000000000000000e+02
8.500378966331481934e+01,8.200000000000000000e+01,1.010000000000000000e+02
8.600383424758911133e+01,8.200000000000000000e+01,1.005000000000000000e+02
8.600383424758911133e+01,8.150000000000000000e+01,1.010000000000000000e+02
